"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1.266801139615,0.396271458277263,0.558221264337677,0.428544962387645,0.120258391725798,0.175198681972463,0.108836197574718,0.31425452252319,0.0706799755222777,0.129663460164572,0.396271458277263,1.99066834433345,1.2874972476677,1.41697337233144,0.424895241510291,0.579565205384365,0.308120985967852,0.862995313479138,0.30067081750141,0.405590787508178,0.558221264337677,1.2874972476677,3.81040589047162,2.09520609678228,0.715180950279014,1.15045074909174,0.600776101006365,2.10099613137722,0.550942849331467,0.819596574459327,0.428544962387645,1.41697337233144,2.09520609678228,3.91373292491302,1.18864327838833,1.38595241738043,0.929024887886817,2.14701061272056,1.00207453030233,1.20032160879097,0.120258391725798,0.424895241510291,0.715180950279013,1.18864327838833,1.44402588718205,0.526856969251552,0.346373334113181,0.788331081658362,0.32060312905827,0.407922790831011,0.175198681972463,0.579565205384365,1.15045074909174,1.38595241738043,0.526856969251552,1.63247876559107,0.443897808113585,1.03872969890642,0.406875509100511,0.504388456201918,0.108836197574718,0.308120985967852,0.600776101006365,0.929024887886817,0.346373334113181,0.443897808113585,1.34802390708772,0.77033217163787,0.397359334580214,0.460557257162028,0.31425452252319,0.862995313479138,2.10099613137722,2.14701061272056,0.788331081658362,1.03872969890642,0.77033217163787,2.83344354733717,0.705256860005984,1.0138794070101,0.0706799755222777,0.30067081750141,0.550942849331467,1.00207453030233,0.32060312905827,0.406875509100511,0.397359334580214,0.705256860005984,1.47274229457016,0.662279593095262,0.129663460164572,0.405590787508178,0.819596574459327,1.20032160879097,0.407922790831011,0.504388456201918,0.460557257162028,1.0138794070101,0.662279593095262,1.76392972804084
1.31738161183072,0.466830472995559,0.716460863881746,0.609427123796527,0.214457722041996,0.256324371561468,0.148990263077418,0.422039524721033,0.122953158381994,0.205463213392623,0.466830472995559,1.96843600625225,1.34265603183923,1.564948595386,0.533700435233319,0.640238472071961,0.369008057535633,0.958294194245057,0.32730416643498,0.471050981466898,0.716460863881746,1.34265603183923,3.84433674054879,2.41802893433008,0.920571681174881,1.21606099534865,0.683340662777218,2.22746926146881,0.594108021375181,0.91069227593365,0.609427123796527,1.564948595386,2.41802893433008,4.42544463577178,1.45945668363841,1.63731144896876,1.09244744303407,2.58800424104537,1.1101024556075,1.40348986325539,0.214457722041996,0.533700435233319,0.920571681174881,1.45945668363841,1.55627546216011,0.668835516764477,0.417614811842319,1.00815449912045,0.396833867716581,0.516300014939767,0.256324371561468,0.640238472071961,1.21606099534865,1.63731144896876,0.668835516764477,1.70181514636088,0.49370752659937,1.14108535420751,0.414640317281101,0.565763993267778,0.148990263077418,0.369008057535633,0.683340662777218,1.09244744303407,0.417614811842319,0.49370752659937,1.38371365288817,0.863137647309795,0.40704226065265,0.508751951155986,0.422039524721033,0.958294194245058,2.22746926146881,2.58800424104537,1.00815449912045,1.14108535420751,0.863137647309795,3.03778483968242,0.784515548237374,1.16580659046097,0.122953158381994,0.32730416643498,0.594108021375181,1.1101024556075,0.396833867716581,0.414640317281101,0.40704226065265,0.784515548237374,1.48050389750385,0.729113382208256,0.205463213392623,0.471050981466898,0.91069227593365,1.40348986325539,0.516300014939767,0.565763993267778,0.508751951155986,1.16580659046097,0.729113382208256,1.83656172380192
1.34598124868622,0.413469892023636,0.669619227825113,0.524484360734412,0.193814744141358,0.288363630359903,0.146160809126519,0.412404907974636,0.167850017725203,0.173344175964611,0.413469892023636,2.05724727629729,1.40223865752864,1.69413410382312,0.547216467742272,0.740047419631254,0.420711256813789,1.1283822043995,0.487261456691479,0.520550912463102,0.669619227825113,1.40223865752864,3.824966803153,2.50190823756178,0.88966099662846,1.40391806924818,0.799349999147972,2.49478487796064,0.902992678366398,0.992104592955678,0.524484360734412,1.69413410382312,2.50190823756178,4.4774666128079,1.40129407786015,1.78637021642344,1.1673780628399,2.82840312127653,1.49547244525434,1.53536363459252,0.193814744141358,0.547216467742272,0.88966099662846,1.40129407786015,1.49166358546511,0.655091562885448,0.443502931692826,1.07102692705061,0.557446483352778,0.591000636792243,0.288363630359903,0.740047419631254,1.40391806924818,1.78637021642344,0.655091562885448,1.80704870676909,0.574010427065426,1.41796868650732,0.680587122523562,0.692849872964785,0.146160809126519,0.420711256813789,0.799349999147972,1.1673780628399,0.443502931692826,0.574010427065426,1.37887918342358,1.02974845326852,0.543311464973223,0.54977427275562,0.412404907974636,1.1283822043995,2.49478487796064,2.82840312127653,1.07102692705061,1.41796868650732,1.02974845326852,3.47568242656828,1.19487402720267,1.35674904574663,0.167850017725203,0.487261456691479,0.902992678366398,1.49547244525434,0.557446483352778,0.680587122523562,0.543311464973223,1.19487402720267,1.74029647027692,0.915520200040137,0.173344175964611,0.520550912463102,0.992104592955678,1.53536363459252,0.591000636792243,0.692849872964785,0.54977427275562,1.35674904574663,0.915520200040136,1.87395763056766
1.5322732905526,0.314380606801044,0.399217166003499,1.0940480325688,0.429321316316167,0.23733282968278,0.285783031199415,0.531792033515581,0.58353788457538,0.631692208624498,0.314380606801044,1.31117631933817,0.280048371625903,0.709037650365221,0.300081240846239,0.179364906306698,0.158184714447732,0.306904099595772,0.299149648444177,0.308634689934174,0.399217166003499,0.280048371625903,1.84282336414284,1.22389229214881,0.519562007056886,0.452398963259366,0.373704933297722,0.966954895383483,0.654615823882601,0.76283536985771,1.0940480325688,0.709037650365221,1.22389229214881,4.58357741514844,1.47739696160542,0.972431790230949,1.02496607745888,2.13210854440997,2.02478581782728,2.29473655577008,0.429321316316167,0.300081240846239,0.519562007056886,1.47739696160542,1.53599499294749,0.392078984443195,0.3603092486339,0.842218276079797,0.682090079231056,0.796310847262347,0.23733282968278,0.179364906306698,0.452398963259366,0.972431790230949,0.392078984443195,1.29655726015096,0.293229035757476,0.623958988694966,0.496730609656958,0.570765719829378,0.285783031199415,0.158184714447732,0.373704933297722,1.02496607745888,0.3603092486339,0.293229035757476,1.40319333297358,0.713751460113342,0.700046612336366,0.794671488703703,0.531792033515581,0.306904099595772,0.966954895383484,2.13210854440997,0.842218276079797,0.623958988694966,0.713751460113342,2.5280362979821,1.2454079672464,1.65701432879966,0.58353788457538,0.299149648444177,0.654615823882601,2.02478581782728,0.682090079231056,0.496730609656958,0.700046612336366,1.2454079672464,2.3466129233462,1.79385111673898,0.631692208624498,0.308634689934174,0.76283536985771,2.29473655577008,0.796310847262347,0.570765719829378,0.794671488703703,1.65701432879966,1.79385111673898,3.07630648309971
1.11952538896238,0.212943112109712,0.309980526414985,0.126291668722978,0.00889244952320665,0.0533560774970795,0.0204070238312295,0.0863392547013482,0.010676464832988,0.023550601478379,0.212943112109712,1.79134908381193,1.10006409416066,1.01452007243626,0.278953767035811,0.493833674492009,0.212981020530456,0.606299810727359,0.210051682843855,0.194169569637761,0.309980526414985,1.10006409416066,3.5646660083792,1.5124704871988,0.510625757997702,1.02233744478295,0.481769309583854,1.70218480458742,0.395184376212592,0.458476776117946,0.126291668722978,1.01452007243626,1.5124704871988,2.83448637750958,0.74378442752306,0.981475478476482,0.629559513959883,1.39482710335966,0.750416781425866,0.712032552423526,0.00889244952320662,0.278953767035811,0.510625757997702,0.74378442752306,1.2747827878472,0.379620215451066,0.224536657656925,0.529372126491408,0.202301254518724,0.229559008968692,0.0533560774970795,0.493833674492009,1.02233744478295,0.981475478476482,0.379620215451066,1.47440618616802,0.352319942009131,0.831935018767173,0.295966773538476,0.309266771312437,0.0204070238312295,0.212981020530456,0.481769309583854,0.629559513959884,0.224536657656925,0.352319942009131,1.22177334760539,0.598194353516247,0.299719489017724,0.277500603121691,0.0863392547013483,0.606299810727359,1.70218480458742,1.39482710335966,0.529372126491408,0.831935018767173,0.598194353516247,2.36991560711236,0.53989518752755,0.628074048898968,0.010676464832988,0.210051682843855,0.395184376212592,0.750416781425866,0.202301254518724,0.295966773538476,0.299719489017724,0.53989518752755,1.37796481075873,0.507341600644793,0.0235506014783791,0.194169569637761,0.458476776117946,0.712032552423527,0.229559008968692,0.309266771312437,0.277500603121692,0.628074048898968,0.507341600644793,1.52120568436001
1.19109472109417,0.33826695452437,0.50551987056757,0.369872015689207,0.104242298138527,0.164262089804406,0.0941571973669704,0.313641289273451,0.135184919784733,0.161504500259128,0.33826695452437,2.0720928077909,1.57587248764425,1.6142255834606,0.486534526210097,0.696097313413459,0.431262206023486,1.15978701775415,0.561534275463085,0.575884270306834,0.50551987056757,1.57587248764425,4.45896077623616,2.67772274688779,0.887761936028207,1.46647234832234,0.898576863289943,2.87110962839722,1.14225519787772,1.25039582403015,0.369872015689207,1.6142255834606,2.67772274688779,4.22908005602882,1.19117403144725,1.53102436101571,1.12802152169303,2.75436336914362,1.6505749604937,1.62196631051231,0.104242298138527,0.486534526210097,0.887761936028207,1.19117403144725,1.3981129403955,0.552634579661027,0.391799036874381,0.972128503216574,0.522059368191345,0.515621782054149,0.164262089804406,0.696097313413459,1.46647234832234,1.53102436101571,0.552634579661027,1.72352741413997,0.557792549238139,1.37401251178141,0.679309042771681,0.705445714214557,0.0941571973669704,0.431262206023486,0.898576863289943,1.12802152169303,0.391799036874381,0.557792549238139,1.44339070551672,1.07466085397229,0.644940640901879,0.630049026140965,0.313641289273451,1.15978701775415,2.87110962839722,2.75436336914362,0.972128503216574,1.37401251178141,1.07466085397229,3.6304013962289,1.3692419326227,1.5634860747207,0.135184919784733,0.561534275463085,1.14225519787772,1.6505749604937,0.522059368191345,0.679309042771681,0.644940640901879,1.3692419326227,1.96796560952695,1.1748789324671,0.161504500259128,0.575884270306834,1.25039582403015,1.62196631051231,0.515621782054149,0.705445714214557,0.630049026140965,1.5634860747207,1.1748789324671,2.143518917335
1.15867611599405,0.278918318980127,0.384390485255933,0.226744736755744,0.0559212074828522,0.124533868211898,0.0635612278278833,0.167995411091929,0.0571091143774864,0.0714764947546803,0.278918318980127,1.84427357721856,1.16816515659284,1.07119105183079,0.329774686888023,0.501312395741436,0.269844125503087,0.641571157064508,0.296866012165367,0.256306210658532,0.384390485255933,1.16816515659284,3.72374066349058,1.56846358784265,0.522458111013862,1.05120610876325,0.549758915894114,1.77687928228878,0.524670692383859,0.548539574529604,0.226744736755744,1.07119105183079,1.56846358784265,2.94086851351151,0.766464410639572,0.953919605782872,0.715555438765421,1.42690330861099,0.896559390019791,0.767787352728989,0.0559212074828522,0.329774686888023,0.522458111013862,0.766464410639572,1.26402826229725,0.351163155342031,0.227657682222942,0.504588106813775,0.262166216492278,0.223989669576101,0.124533868211898,0.501312395741436,1.05120610876325,0.953919605782872,0.351163155342031,1.45189874432665,0.374924148560532,0.809088857467447,0.337939256987754,0.327901824637542,0.0635612278278834,0.269844125503087,0.549758915894114,0.715555438765421,0.227657682222942,0.374924148560532,1.28609145287387,0.64045149034665,0.403262053182376,0.350353968552321,0.167995411091929,0.641571157064508,1.77687928228878,1.42690330861099,0.504588106813775,0.809088857467447,0.64045149034665,2.37044987296401,0.628144606612945,0.678615709770854,0.0571091143774864,0.296866012165367,0.524670692383859,0.896559390019791,0.262166216492278,0.337939256987754,0.403262053182376,0.628144606612945,1.53367249273446,0.630492847472014,0.0714764947546803,0.256306210658532,0.548539574529604,0.767787352728989,0.223989669576101,0.327901824637542,0.350353968552321,0.678615709770854,0.630492847472014,1.5324485843378
1.33605336107041,0.667484746140784,0.879811191075821,1.06114577858899,0.38826268490263,0.382329856978001,0.322259297177351,0.849276292034587,0.501460964905508,0.533907098581877,0.667484746140784,2.53302652697699,2.05104968354757,2.85436525925802,0.985836279797059,1.03490187474049,0.865210059854214,2.08378251755969,1.3501823126697,1.35148385074548,0.879811191075821,2.05104968354757,4.4908478822728,4.05068276258735,1.46946987339311,1.70368538295191,1.4166480438589,3.88521678707656,2.13990234133411,2.29822535219855,1.06114577858899,2.85436525925802,4.05068276258735,6.89703242372915,2.30585874711059,2.34689619583613,2.1430784701208,5.07285224651827,3.4951991998734,3.54707490162765,0.38826268490263,0.985836279797059,1.46946987339311,2.30585874711059,1.8428002796331,0.885738043545412,0.794891895010635,1.90707689017835,1.26850057790266,1.29160882335334,0.382329856978001,1.03490187474049,1.70368538295191,2.34689619583613,0.885738043545412,1.83955343334938,0.839299705792413,1.97163288894599,1.26699819185937,1.28871348406659,0.322259297177351,0.865210059854214,1.4166480438589,2.1430784701208,0.794891895010635,0.839299705792413,1.71255647425409,1.89092035353978,1.29807315165566,1.33292078294832,0.849276292034586,2.08378251755968,3.88521678707656,5.07285224651827,1.90707689017835,1.97163288894599,1.89092035353978,5.45241058202011,2.93578847608542,3.19599510647493,0.501460964905508,1.3501823126697,2.13990234133411,3.4951991998734,1.26850057790266,1.26699819185937,1.29807315165566,2.93578847608542,3.06455553657634,2.39549781253405,0.533907098581877,1.35148385074548,2.29822535219855,3.54707490162765,1.29160882335334,1.28871348406659,1.33292078294832,3.19599510647493,2.39549781253405,3.38464120464243
1.15728029710054,0.261878031953347,0.409138670302471,0.212965986457429,0.0456135324175132,0.100074814385834,0.0473648755538663,0.167424313801732,0.0482333386507881,0.0743823705213131,0.261878031953347,1.84924161710304,1.19956376164128,1.10068392502827,0.306543996209308,0.475898126014674,0.229564812975732,0.641414557603116,0.264763894651263,0.256408742383148,0.409138670302471,1.19956376164128,3.68949450107808,1.63560917256306,0.531724563539962,1.0059916310237,0.494227087030091,1.73375429315281,0.536458997808635,0.584455363932464,0.212965986457429,1.10068392502827,1.63560917256306,2.92372550685972,0.760478086441324,0.950041621912061,0.649724928906213,1.43893855102243,0.874533460982034,0.792756662771604,0.0456135324175132,0.306543996209308,0.531724563539961,0.760478086441324,1.25194177147389,0.361619454682053,0.239723461027971,0.52596954411988,0.261900023955228,0.265049193156916,0.100074814385834,0.475898126014674,1.0059916310237,0.950041621912061,0.361619454682053,1.447080596006,0.328673032845039,0.766748405159874,0.324362080107975,0.32204387611368,0.0473648755538663,0.229564812975732,0.494227087030091,0.649724928906213,0.239723461027971,0.328673032845039,1.2227066651347,0.582840630011072,0.343700713891347,0.302298639467629,0.167424313801732,0.641414557603116,1.73375429315281,1.43893855102243,0.52596954411988,0.766748405159874,0.582840630011072,2.34539860195349,0.619064417162522,0.690652505929268,0.048233338650788,0.264763894651263,0.536458997808635,0.874533460982034,0.261900023955228,0.324362080107975,0.343700713891347,0.619064417162522,1.48769154606424,0.624250446129759,0.0743823705213131,0.256408742383148,0.584455363932464,0.792756662771604,0.265049193156916,0.32204387611368,0.30229863946763,0.690652505929268,0.624250446129759,1.5482874234343
1.19824341991906,0.220553178313526,0.326985917615283,0.104742429768927,-0.00642436747551518,0.0479930760236431,0.00243179104358779,0.0937098767011327,0.0224756718484825,0.00876335183200551,0.220553178313526,1.72900782306643,1.01522262695457,0.8521349102722,0.242062298745717,0.436775705757635,0.179338805759704,0.500853939751604,0.152432768051552,0.170574470833522,0.326985917615283,1.01522262695457,3.5068524671472,1.35851166415606,0.435868431705972,0.978664195728488,0.476488652591547,1.57715286753233,0.33708520478243,0.447515398087246,0.104742429768927,0.8521349102722,1.35851166415606,2.58331869871297,0.653007813549954,0.877882183633747,0.627244597399187,1.24031999683667,0.62526638489179,0.624231508308288,-0.00642436747551521,0.242062298745717,0.435868431705972,0.653007813549954,1.2457905695486,0.353446119648893,0.237252564906177,0.467078864932111,0.170376524420444,0.20581426209072,0.0479930760236431,0.436775705757635,0.978664195728489,0.877882183633748,0.353446119648893,1.4939620019352,0.333825993382074,0.752435640616817,0.252252354988501,0.288889415667768,0.00243179104358782,0.179338805759704,0.476488652591547,0.627244597399187,0.237252564906177,0.333825993382074,1.26249232284113,0.594004928170174,0.303720141150679,0.282391712673956,0.0937098767011327,0.500853939751604,1.57715286753233,1.24031999683668,0.467078864932111,0.752435640616817,0.594004928170174,2.28078412457801,0.42934474173036,0.555900725539206,0.0224756718484825,0.152432768051552,0.33708520478243,0.62526638489179,0.170376524420444,0.252252354988501,0.303720141150679,0.42934474173036,1.31837950580149,0.410093170707588,0.00876335183200548,0.170574470833522,0.447515398087246,0.624231508308288,0.20581426209072,0.288889415667768,0.282391712673956,0.555900725539206,0.410093170707588,1.44320358206399
