"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
13.2068834985794,-1.25982126717582,-5.89065573865631,-10.3449099808643,-3.19972837798321,-4.11226569296466,-1.82803514522126,-8.72169600464097,-2.33742049026158,-4.58824236825861,-1.25982126717582,11.9528331884537,2.85876166609117,2.60583052829649,-1.52319807270444,-1.82703001112165,-2.83636845973287,0.0142821236978011,-2.64629822936833,-1.12735795296963,-5.89065573865631,2.85876166609117,29.844228452143,15.6378458731902,-1.12158504757792,4.43656327290076,-3.34385761930458,14.6069415290691,-1.95701507626947,-0.438630198853309,-10.3449099808643,2.60583052829649,15.6378458731902,35.775709076342,2.36801340053277,5.71618041545765,-2.29998152659736,17.5227674990079,0.550025738540961,2.60160151421626,-3.19972837798321,-1.52319807270444,-1.12158504757792,2.36801340053277,9.2583799864514,1.15902541376074,-1.23783230924439,0.28498865811555,-2.20680802043785,-0.622340029914696,-4.11226569296466,-1.82703001112165,4.43656327290076,5.71618041545765,1.15902541376074,9.49319058297397,-0.986868006879218,3.78523371853649,-1.83798148561516,0.037167606895415,-1.82803514522126,-2.83636845973287,-3.34385761930459,-2.29998152659736,-1.23783230924439,-0.986868006879218,7.69984412460782,-0.392345243825126,-0.602802513922801,-0.039228132069166,-8.72169600464097,0.0142821236978015,14.6069415290691,17.5227674990079,0.28498865811555,3.78523371853649,-0.392345243825126,25.2004081857007,0.148492804194277,2.03217424002661,-2.33742049026158,-2.64629822936833,-1.95701507626947,0.550025738540961,-2.20680802043785,-1.83798148561516,-0.6028025139228,0.148492804194277,9.81099957334535,1.45672741517184,-4.58824236825861,-1.12735795296963,-0.438630198853309,2.60160151421626,-0.622340029914696,0.0371676068954148,-0.0392281320691659,2.03217424002661,1.45672741517184,7.294576616262
11.2419384544004,-0.355471047854621,-3.61112479966742,-7.50719073893417,-3.24636632161097,-3.74303634422594,-1.15793716401916,-5.91384118292755,-0.833283732421426,-3.26883350156971,-0.355471047854621,10.5766948414002,1.52541084553771,0.558719206453778,-1.73611165350677,-1.9786115879978,-2.34196735741454,-1.0888548721688,-2.42973258262725,-1.15607954596147,-3.61112479966742,1.52541084553771,26.368725564604,14.0972360597923,-0.208454837058144,4.3097354554071,-3.96363218680208,12.0308071861388,-4.47987045731812,-1.46353967620084,-7.50719073893417,0.558719206453778,14.0972360597923,33.7451462699369,4.77431244306283,7.48558373135023,-3.43683411995645,15.2747771686372,-4.18748056400365,0.252971729718822,-3.24636632161097,-1.73611165350678,-0.208454837058145,4.77431244306283,9.49021812551167,2.77946185975399,-1.31207233509488,1.98547610014428,-2.6911663649349,-0.649525408113426,-3.74303634422594,-1.9786115879978,4.3097354554071,7.48558373135023,2.77946185975399,9.85276691139238,-1.27964067785277,4.28205152879591,-3.04224143890227,-0.515124336298156,-1.15793716401916,-2.34196735741454,-3.96363218680208,-3.43683411995645,-1.31207233509488,-1.27964067785277,6.96694261233783,-1.60354470083867,-0.45542883808591,-0.104285487215686,-5.91384118292755,-1.0888548721688,12.0308071861388,15.2747771686372,1.98547610014428,4.28205152879591,-1.60354470083867,20.5524959193527,-3.24298511544256,-0.2914162058242,-0.833283732421426,-2.42973258262725,-4.47987045731812,-4.18748056400365,-2.6911663649349,-3.04224143890227,-0.45542883808591,-3.24298511544256,8.88256984975258,0.658463579259951,-3.26883350156971,-1.15607954596147,-1.46353967620084,0.252971729718822,-0.649525408113426,-0.515124336298156,-0.104285487215686,-0.2914162058242,0.658463579259951,6.00470452712758
19.3180313386982,-0.658494043673588,-7.63788174547909,-8.44676806866853,0.206950105149139,-1.25509340328936,-0.188292361277766,-9.6666022780824,-0.57170402070262,-5.92509550256215,-0.658494043673588,13.8028948840954,2.08379312116138,0.209549462132972,-0.237084926877619,-2.85519037092658,-3.41447343813332,-2.72468124815959,-3.55378933496895,-1.85734037410001,-7.63788174547909,2.08379312116138,33.4739882555369,8.64072816978546,-7.13660498864248,-0.278182529939417,-6.6957648080288,11.0331582783894,-5.45780014575043,-3.14294101394568,-8.44676806866853,0.209549462132972,8.64072816978546,24.0179495072917,-3.38140717126925,-2.0129993704129,-5.58617795800569,8.42523944883039,-2.44188704490472,0.0917966302378505,0.206950105149139,-0.237084926877619,-7.13660498864248,-3.38140717126925,12.2874561400271,1.32713981220298,-1.13990468448799,-4.1469621711414,-3.50875847458685,-1.81288132664474,-1.25509340328936,-2.85519037092658,-0.278182529939417,-2.0129993704129,1.32713981220298,10.8052328680812,-0.909735500085841,-2.49997896914985,-3.25944135484126,-1.06304511721586,-0.188292361277766,-3.41447343813332,-6.6957648080288,-5.58617795800569,-1.13990468448799,-0.90973550008584,12.4845936413241,-2.24480220617611,-0.454645158111661,1.00833821169471,-9.6666022780824,-2.72468124815959,11.0331582783894,8.42523944883039,-4.1469621711414,-2.49997896914985,-2.24480220617611,23.8831257580414,-2.67192282105784,0.870098746097109,-0.57170402070262,-3.55378933496895,-5.45780014575043,-2.44188704490471,-3.50875847458685,-3.25944135484126,-0.454645158111662,-2.67192282105784,14.4157234029831,3.93312264165098,-5.92509550256215,-1.85734037410001,-3.14294101394567,0.09179663023785,-1.81288132664474,-1.06304511721586,1.00833821169471,0.870098746097109,3.93312264165098,8.72716082212056
16.6129727122782,0.701344525222338,-2.46026914174945,-6.41169655308744,-2.58755098399857,-2.6582006226708,-0.774250585804838,-2.45181855193316,-0.411536128325269,-6.25875459697076,0.701344525222337,12.2991304351166,-1.38672865260632,-5.153491348697,-1.40263806083381,-1.27607549257373,-0.629786684267938,-3.01420635342608,-1.8599932431868,-3.27068229825089,-2.46026914174945,-1.38672865260632,16.5658703249359,-0.201848306720631,-2.2022489234391,-0.33646713900021,-2.62778765721144,0.0114104811236403,-3.22912638141162,-3.4228689023418,-6.41169655308744,-5.153491348697,-0.20184830672063,30.3478852673183,-0.111823545646546,-2.30585901984945,-5.17438593214163,4.02812322776272,-0.556636217678461,4.77008496177892,-2.58755098399857,-1.40263806083381,-2.2022489234391,-0.111823545646545,11.9780502775421,0.534209133147197,-1.15634235135445,-1.58856594245624,-3.20056625308421,-0.630337744465196,-2.6582006226708,-1.27607549257373,-0.33646713900021,-2.30585901984945,0.534209133147197,11.255573465936,-0.272675972897197,-1.24370971983678,-3.58986180043155,-1.71351962375166,-0.774250585804838,-0.629786684267938,-2.62778765721144,-5.17438593214163,-1.15634235135445,-0.272675972897197,12.1530999279348,-2.63315719360325,-2.00654669471095,-2.07624996753874,-2.45181855193316,-3.01420635342608,0.0114104811236393,4.02812322776272,-1.58856594245623,-1.24370971983678,-2.63315719360325,16.0377595185909,-3.04857977446126,0.522410157594283,-0.411536128325269,-1.8599932431868,-3.22912638141161,-0.556636217678461,-3.20056625308422,-3.58986180043155,-2.00654669471095,-3.04857977446126,14.5528076301647,3.94192434269533,-6.25875459697076,-3.27068229825089,-3.4228689023418,4.77008496177892,-0.630337744465195,-1.71351962375166,-2.07624996753874,0.522410157594283,3.94192434269533,14.1935886944818
21.7070230339392,-1.91022566603703,-4.93940839927062,-5.37803751708431,-1.29420343539371,-2.23321433965899,-0.673918703973047,-5.33028580837928,-0.120657607543842,-4.19102963235659,-1.91022566603703,19.1734264343793,2.47201500165106,0.504389124241993,-1.75746937985688,-3.22405077471905,-4.03107407816284,-2.92189325430277,-4.10278798370523,-2.35995706706689,-4.93940839927062,2.47201500165106,35.8546526306158,1.85222000614655,-6.05944036077105,-0.652779212934039,-6.64686712944332,3.52958967053124,-7.31605221943253,-7.04877840706997,-5.37803751708431,0.504389124241994,1.85222000614655,19.6194271577017,-2.18601392560351,-1.25859787175255,-3.64292209105653,0.477890201530698,-2.94498709697535,-2.41423831120999,-1.29420343539371,-1.75746937985688,-6.05944036077105,-2.18601392560351,14.2584430328647,1.35216141235693,-0.93307962536869,-2.34035720063687,-2.84431586539667,-0.773422564653104,-2.23321433965899,-3.22405077471905,-0.652779212934039,-1.25859787175255,1.35216141235693,12.5721795365321,0.0662219672418007,-1.799310582927,-3.6461645517122,-1.23136774685124,-0.673918703973047,-4.03107407816284,-6.64686712944332,-3.64292209105653,-0.93307962536869,0.0662219672418006,13.7541549975321,-1.18152654489712,-0.631661251763402,0.747263622763906,-5.33028580837929,-2.92189325430277,3.52958967053124,0.477890201530698,-2.34035720063687,-1.79931058292699,-1.18152654489712,18.6699693589527,-3.82946487298781,-1.56768656621345,-0.120657607543842,-4.10278798370524,-7.31605221943253,-2.94498709697535,-2.84431586539667,-3.6461645517122,-0.631661251763402,-3.82946487298781,18.2183813370452,3.70467214323998,-4.19102963235659,-2.35995706706689,-7.04877840706997,-2.41423831120999,-0.773422564653104,-1.23136774685124,0.747263622763907,-1.56768656621345,3.70467214323998,12.4124173538568
18.9429962761843,-0.779577091411182,-4.71377463563995,-4.46972321603645,0.186032196917079,-0.278991395681738,-0.614004884967351,-5.70574324619117,-1.47422774807797,-5.82973556311369,-0.779577091411182,16.3781526420113,2.45784526458809,1.5379126850695,-0.526379466613109,-2.93652763122302,-3.67399441923963,-3.25843093265635,-4.44342248292617,-2.92442240599303,-4.71377463563995,2.45784526458808,31.6542357847655,3.51178670254332,-7.00691074714151,-1.70610817653954,-6.28337332194253,4.07308434224772,-6.02608816365757,-4.78855148293895,-4.46972321603645,1.5379126850695,3.51178670254332,18.129843486559,-3.52598132160839,-3.17469305821453,-4.32305473157992,0.396711112094987,-1.63494396196859,-0.636596509668209,0.186032196917079,-0.526379466613109,-7.00691074714151,-3.52598132160839,12.4163127201303,1.19819555453141,-0.73640922743583,-3.46457589738837,-2.61617546380316,-0.321142377585239,-0.278991395681739,-2.93652763122302,-1.70610817653954,-3.17469305821453,1.19819555453141,10.4339650024534,0.0302744944260505,-2.71055094998223,-2.61377517052988,-0.546388159070487,-0.61400488496735,-3.67399441923963,-6.28337332194253,-4.32305473157992,-0.73640922743583,0.0302744944260503,12.0450762326657,-1.28164234925767,-0.12431341756215,1.33239249430867,-5.70574324619117,-3.25843093265635,4.07308434224772,0.396711112094986,-3.46457589738837,-2.71055094998223,-1.28164234925767,17.03915799717,-1.52169250677,0.758213945906167,-1.47422774807797,-4.44342248292617,-6.02608816365758,-1.63494396196859,-2.61617546380316,-2.61377517052988,-0.12431341756215,-1.52169250677,14.8685046819565,4.17803327451516,-5.82973556311369,-2.92442240599303,-4.78855148293895,-0.636596509668208,-0.321142377585239,-0.546388159070487,1.33239249430867,0.758213945906167,4.17803327451516,8.09687522585992
15.9575559457283,-1.38484985911745,-6.12442312790057,-9.13131181356003,-1.90427852302179,-3.1726289027668,-0.888652158471122,-7.93212890062061,-1.15392536764379,-3.24303984633648,-1.38484985911745,12.4462543031025,2.70061066322403,1.28246368697577,-1.18806724696052,-1.90525542578924,-2.80412878361666,-1.58877508951945,-2.9173874371442,-1.70139999456972,-6.12442312790057,2.70061066322403,29.4856162385618,8.71456413934045,-3.05908998568733,2.08073774332085,-4.4396004685309,8.25891310353439,-4.41504046143596,-3.84279737597327,-9.13131181356003,1.28246368697577,8.71456413934045,23.7655632128643,-0.716406592900662,2.03204603618835,-2.85568282152056,7.99457827419286,-1.65941261781659,-1.2753323937055,-1.90427852302179,-1.18806724696052,-3.05908998568733,-0.716406592900662,9.38239755303593,0.754174294985852,-1.10985767090406,-1.25078425161929,-2.17641386876151,-1.12332603824798,-3.1726289027668,-1.90525542578924,2.08073774332085,2.03204603618835,0.754174294985852,9.13202702073197,-0.535174176433468,1.03705156428129,-2.83391148151308,-1.20208334901522,-0.888652158471122,-2.80412878361666,-4.4396004685309,-2.85568282152056,-1.10985767090406,-0.535174176433469,8.53381777860046,-1.01354680902351,-0.658630688180794,0.17838656446889,-7.93212890062061,-1.58877508951945,8.25891310353439,7.99457827419286,-1.25078425161929,1.03705156428129,-1.01354680902351,18.9798626775555,-1.73944001048377,-0.673121136359098,-1.1539253676438,-2.9173874371442,-4.41504046143596,-1.65941261781659,-2.17641386876151,-2.83391148151308,-0.658630688180794,-1.73944001048376,11.1204410801079,1.9011569649233,-3.24303984633648,-1.70139999456972,-3.84279737597327,-1.2753323937055,-1.12332603824798,-1.20208334901522,0.17838656446889,-0.673121136359097,1.9011569649233,8.29923995086062
24.9164891730475,0.292319569307475,-6.3357017302077,-12.265629706978,-1.04207034087689,-1.06445789944449,-0.2579556124804,-9.51871778399541,-5.11566470381587,-9.41695133138735,0.292319569307474,17.1371884914333,-0.511360462887758,-3.24644090997504,-0.649539368086006,-1.23194907977458,-2.74903585435401,-4.21329586694228,-4.9942120070945,-4.9775277452245,-6.3357017302077,-0.511360462887761,24.6355971459649,6.81160387539475,-5.53271736149785,-1.21620805703568,-4.96572861780963,5.43167512889043,-2.74282987058338,-2.66715965136598,-12.265629706978,-3.24644090997504,6.81160387539475,33.9457102514988,-4.18504528072298,-4.77388794141499,-5.73296895270191,9.14533907020706,2.71305477317732,5.20351769663367,-1.04207034087689,-0.649539368086006,-5.53271736149785,-4.18504528072298,14.82827947254,1.37816548623643,-0.599985494329713,-5.10191424972072,-4.7852281659134,-2.69307192763634,-1.06445789944449,-1.23194907977458,-1.21620805703568,-4.77388794141499,1.37816548623643,13.0941994940258,-0.304435929087876,-3.98994522883477,-5.14356872134566,-3.38289973464217,-0.2579556124804,-2.74903585435401,-4.96572861780963,-5.73296895270191,-0.599985494329712,-0.304435929087876,14.3101294312724,-2.70509090223387,-2.31489675523878,-1.20295633958676,-9.51871778399541,-4.21329586694228,5.43167512889043,9.14533907020706,-5.10191424972072,-3.98994522883477,-2.70509090223387,24.844558100738,1.84377578931937,4.0072701781646,-5.11566470381587,-4.9942120070945,-2.74282987058339,2.71305477317732,-4.7852281659134,-5.14356872134566,-2.31489675523878,1.84377578931937,20.77658235197,9.56949498658421,-9.41695133138735,-4.9775277452245,-2.66715965136598,5.20351769663367,-2.69307192763634,-3.38289973464217,-1.20295633958676,4.0072701781646,9.56949498658422,17.099588007549
12.6175003088179,-1.33554900572138,-5.13350650833077,-7.90784881643752,-1.80532344895279,-3.04473119269254,-1.35546295891774,-6.91343958509047,-1.71353532514696,-3.0858753607101,-1.33554900572138,10.6885851520577,2.55289213558999,1.69349830801322,-0.865904280175884,-1.19028524944444,-2.34452768186094,-0.83175148028536,-2.64334861514569,-1.79169705581789,-5.13350650833078,2.55289213558999,26.2891374296058,9.18891653682849,-1.93130723968506,2.71171542113313,-3.10185069587518,8.45500941842153,-2.85643970977046,-2.75775561918251,-7.90784881643752,1.69349830801322,9.18891653682849,22.3563494064728,-0.203622053566973,2.69971822154275,-1.81436264841141,8.70666828879283,-0.405796012359598,-0.525128810913484,-1.8053234489528,-0.865904280175884,-1.93130723968506,-0.203622053566973,7.51849092434537,0.691345251456998,-1.02071150575705,-0.694327804214819,-1.93181513292292,-1.10827373944051,-3.04473119269254,-1.19028524944443,2.71171542113313,2.69971822154275,0.691345251456998,7.75161956739502,-0.410801778839626,1.60289239370278,-2.19964579394115,-1.10501575645012,-1.35546295891774,-2.34452768186094,-3.10185069587518,-1.81436264841141,-1.02071150575705,-0.410801778839626,6.86138766204403,-0.548643464606199,-0.590381533506142,0.0561990234802106,-6.91343958509047,-0.83175148028536,8.45500941842153,8.70666828879283,-0.694327804214819,1.60289239370278,-0.548643464606199,17.4256237328302,-0.667539022260047,0.10494984261294,-1.71353532514696,-2.64334861514569,-2.85643970977046,-0.405796012359598,-1.93181513292292,-2.19964579394115,-0.590381533506142,-0.667539022260047,9.27088593227772,1.54516850206125,-3.0858753607101,-1.79169705581789,-2.75775561918251,-0.525128810913484,-1.10827373944051,-1.10501575645012,0.0561990234802106,0.10494984261294,1.54516850206125,7.33245237313798
21.2076680336269,-1.71323855486852,-7.81045864233794,-12.5869498376377,-2.85006500095954,-4.42367796033506,-0.976277540789184,-10.4013064400324,-1.34156140038049,-4.01714471398937,-1.71323855486852,18.4074019140021,3.55128133984581,1.25465176531423,-2.04740107398197,-2.98751487999977,-3.82110307973016,-2.09764321968425,-4.45814097983735,-2.51752690098783,-7.81045864233794,3.55128133984581,39.3871321791831,10.6987021873543,-4.49441037670429,2.52046600373886,-6.07067317738636,11.034103607914,-5.94124525648778,-5.48160721511231,-12.5869498376377,1.25465176531423,10.6987021873543,33.7340685169581,-0.998637328016257,3.39983058992447,-3.81600197348927,11.2698158004653,-2.39903716536481,-1.82791598905419,-2.85006500095954,-2.04740107398197,-4.49441037670429,-0.998637328016257,13.4052532298133,1.43444260987019,-1.30019154010759,-1.42420960361615,-3.09244764781795,-1.47806838940905,-4.42367796033506,-2.98751487999977,2.52046600373886,3.39983058992447,1.43444260987019,13.1249837271831,-0.766449590198019,1.89806649515723,-4.1319603445893,-1.96849233335236,-0.976277540789184,-3.82110307973016,-6.07067317738636,-3.81600197348927,-1.30019154010759,-0.766449590198019,12.1188439223602,-1.67424842738752,-1.05285230579438,-0.209307327426813,-10.4013064400324,-2.09764321968425,11.034103607914,11.2698158004653,-1.42420960361615,1.89806649515723,-1.67424842738752,26.4201901777032,-3.38874962775708,-1.59379201603161,-1.34156140038049,-4.45814097983735,-5.94124525648778,-2.39903716536481,-3.09244764781796,-4.1319603445893,-1.05285230579438,-3.38874962775708,16.0431734859522,2.49418034471232,-4.01714471398937,-2.51752690098783,-5.48160721511231,-1.82791598905419,-1.47806838940905,-1.96849233335236,-0.209307327426813,-1.59379201603161,2.49418034471232,12.1238872324778
