0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
73.0073021746417,-11.120259168311566,-10.161935705893395,-9.238906559092209,-8.567882000684278,-9.514035874120765,-8.601132756861086,-9.986822850337774,-11.120259168311566,69.08716258004644,-9.82472630922831,-10.248379285232202,-12.92436909161282,-9.834406745894386,-9.571631579364015,-8.75058834692797,-10.161935705893395,-9.82472630922831,71.17227267761447,-6.84122540901228,-13.320466912717999,-11.351459487220817,-11.245901640895974,-9.806015116695548,-9.238906559092209,-10.248379285232202,-6.84122540901228,67.77631211804508,-9.021072697947579,-10.67414787303623,-11.857027093096356,-10.123672771574327,-8.567882000684278,-12.92436909161282,-13.320466912717999,-9.021072697947579,71.10912901661449,-11.209452724008294,-11.943397236891016,-9.477923779274068,-9.514035874120765,-9.834406745894386,-11.351459487220817,-10.67414787303623,-11.209452724008294,73.4423170811135,-7.5199402983192325,-10.695674013296712,-8.601132756861086,-9.571631579364015,-11.245901640895974,-11.857027093096356,-11.943397236891016,-7.5199402983192325,73.26058154405267,-11.524039512938382,-9.986822850337774,-8.75058834692797,-9.806015116695548,-10.123672771574327,-9.477923779274068,-10.695674013296712,-11.524039512938382,72.12639656843781
300.2297058532137,-45.29465453853801,-43.397901327942975,-39.01708627496093,-38.68371871995747,-41.29974039853755,-39.994564490089054,-41.42050443021393,-45.29465453853801,293.47632363251074,-40.81816591408065,-42.68293930589279,-49.150147227430736,-40.89221176652261,-40.09396006955602,-37.47050609509928,-43.397901327942975,-40.81816591408065,296.24883723964615,-32.412240954686524,-50.15131880105805,-45.49571254841071,-46.16198287796387,-41.80051561786407,-39.01708627496093,-42.68293930589279,-32.412240954686524,286.9839794247236,-39.61761079765243,-42.36114278336078,-48.98626864921515,-42.29619198687027,-38.68371871995747,-49.150147227430736,-50.15131880105805,-39.61761079765243,296.02031830805424,-45.65996184538572,-47.76069633262827,-40.463013496752204,-41.29974039853755,-40.89221176652261,-45.49571254841071,-42.36114278336078,-45.65996184538572,302.9063345182835,-35.638148974358366,-43.497187824216056,-39.994564490089054,-40.09396006955602,-46.16198287796387,-48.98626864921515,-47.76069633262827,-35.638148974358366,301.82977512240296,-46.58035283548885,-41.42050443021393,-37.47050609509928,-41.80051561786407,-42.29619198687027,-40.463013496752204,-43.497187824216056,-46.58035283548885,302.1055494092553
26.986346654333992,-4.241370676201444,-3.834621569315426,-3.159861514963775,-3.123860232887151,-3.3638112531895574,-2.6692935633560375,-3.617765251818928,-4.241370676201444,26.022974928083396,-3.5384698809744535,-4.132829553472009,-5.507012224392532,-3.598549038048632,-3.7241246873286644,-3.502541680429787,-3.834621569315426,-3.5384698809744535,26.907210228160825,-2.196307089351022,-5.298351189405659,-4.97282692226556,-4.31301891667113,-3.6365592311383237,-3.159861514963775,-4.132829553472009,-2.196307089351022,25.219168670984597,-3.280347941110662,-4.04979979934658,-4.758987018272755,-4.0548355228789195,-3.123860232887151,-5.507012224392532,-5.298351189405659,-3.280347941110662,26.837179771059635,-4.132831673133303,-4.6212273265899295,-3.3859789125348754,-3.3638112531895574,-3.598549038048632,-4.97282692226556,-4.04979979934658,-4.132831673133303,28.694695116362084,-2.306068629160758,-4.224780963310682,-2.6692935633560375,-3.7241246873286644,-4.31301891667113,-4.758987018272755,-4.6212273265899295,-2.306068629160758,28.42494816331995,-4.488993565487862,-3.617765251818928,-3.502541680429787,-3.6365592311383237,-4.0548355228789195,-3.3859789125348754,-4.224780963310682,-4.488993565487862,27.27378186183898
78.66648546933332,-12.400611037284287,-10.82297998888075,-9.717427709529359,-9.724977979921043,-10.631433530344768,-9.004226455470766,-10.941247915158783,-12.400611037284287,76.78414237844895,-10.683285731454323,-11.481328823354431,-13.903379086888105,-10.70871879613233,-10.51185345641591,-9.690461025483788,-10.82297998888075,-10.683285731454323,77.97741671241496,-7.676240867253419,-14.054176131349683,-12.921189006728277,-12.100859054510359,-11.171868263633467,-9.717427709529359,-11.481328823354431,-7.676240867253419,74.84212942940871,-9.999824161298742,-11.102841922261309,-13.39498059915644,-11.293662542414106,-9.724977979921043,-13.903379086888105,-14.054176131349683,-9.999824161298742,77.79132815918491,-12.361840476857651,-12.895601568976813,-10.570733286114294,-10.631433530344768,-10.70871879613233,-12.921189006728277,-11.102841922261309,-12.361840476857651,80.22355663236361,-7.844527804372428,-11.724849056784802,-9.004226455470766,-10.51185345641591,-12.100859054510359,-13.39498059915644,-12.895601568976813,-7.844527804372428,79.51884961390688,-12.832252091864435,-10.941247915158783,-9.690461025483788,-11.171868263633467,-11.293662542414106,-10.570733286114294,-11.724849056784802,-12.832252091864435,79.46064211667988
23.229759031478082,16.27664147816458,16.96162409158335,19.57352457391137,18.123580868206673,17.614448795249842,18.64479978763491,20.6575804637926,16.27664147816458,26.741750197137016,18.515569812330035,22.53990441131364,17.770828427405434,22.316369857041256,18.700687047704868,22.659656102226286,16.96162409158335,18.515569812330035,24.897570313585135,22.63703159662527,14.111841529725734,18.451451195153957,15.769131773788821,18.381890748952053,19.57352457391137,22.53990441131364,22.63703159662527,24.907010073684972,18.759282164310054,22.149093048231457,17.401009465736756,21.041636956644787,18.123580868206673,17.770828427405434,14.111841529725734,18.759282164310054,23.94431767235295,16.72300449598676,15.885687811831662,20.3286834132805,17.614448795249842,22.316369857041256,18.451451195153957,22.149093048231457,16.72300449598676,31.928484667098317,22.224033844872302,20.063967428183982,18.64479978763491,18.700687047704868,15.769131773788821,17.401009465736756,15.885687811831662,22.224033844872302,27.18935588576761,16.507216653802967,20.6575804637926,22.659656102226286,18.381890748952053,21.041636956644787,20.3286834132805,20.063967428183982,16.507216653802967,28.400868985933613
43.319421954177436,-6.790948914961943,-5.938485875328899,-4.891850913277354,-5.170379773228911,-5.817826342456135,-4.787938871224542,-6.260604317253568,-6.790948914961943,41.2783265458281,-5.916541959559459,-6.433812154358451,-8.220643631031876,-5.959710218315772,-5.350479920780482,-4.998678693795538,-5.938485875328899,-5.916541959559459,43.04573105228261,-3.6619523524196,-7.905050013393516,-7.104311564346212,-6.915926368005692,-6.061158954616903,-4.891850913277354,-6.433812154358451,-3.6619523524196,40.382794821431624,-5.310042786239462,-6.3549879046246645,-7.133527075812344,-6.681110075719538,-5.170379773228911,-8.220643631031876,-7.905050013393516,-5.310042786239462,42.61139462396407,-6.693848211201635,-7.322257037703668,-5.634905737539892,-5.817826342456135,-5.959710218315772,-7.104311564346212,-6.3549879046246645,-6.693848211201635,44.73474886982372,-3.948647795656319,-6.94503498668687,-4.787938871224542,-5.350479920780482,-6.915926368005692,-7.133527075812344,-7.322257037703668,-3.948647795656319,44.17979126186774,-6.950256165040012,-6.260604317253568,-4.998678693795538,-6.061158954616903,-6.681110075719538,-5.634905737539892,-6.94503498668687,-6.950256165040012,43.57815848289305
211.05800664378611,-32.29030856306489,-30.44348904409249,-27.025498157414468,-27.103215029401966,-29.041157755313137,-27.621794718855416,-28.864345471162043,-32.29030856306489,204.22033350552095,-28.52202020596684,-30.132752866628138,-34.832802894479556,-28.745094843141636,-28.495481190446274,-26.175027441187176,-30.44348904409249,-28.52202020596684,207.54969246693787,-21.79705374824687,-35.52726142612846,-31.769513784234597,-32.74762705404252,-29.24366701758519,-27.025498157414468,-30.132752866628138,-21.79705374824687,200.631296728222,-27.179436005198703,-29.48872850851214,-34.37279798317803,-30.17423799446379,-27.103215029401966,-34.832802894479556,-35.52726142612846,-27.179436005198703,208.2250857269298,-32.315002341352624,-33.143741768167885,-28.463402334055043,-29.041157755313137,-28.745094843141636,-31.769513784234597,-29.48872850851214,-32.315002341352624,213.2282388858175,-24.726559337853548,-30.66723855571206,-27.621794718855416,-28.495481190446274,-32.74762705404252,-34.37279798317803,-33.143741768167885,-24.726559337853548,211.98834271224004,-32.73989010472813,-28.864345471162043,-26.175027441187176,-29.24366701758519,-30.17423799446379,-28.463402334055043,-30.66723855571206,-32.73989010472813,211.61657353154393
43.94479936252687,32.03404631862808,32.991829637781336,37.674029638406054,35.372967366702845,34.45969458601195,35.79154056912586,38.30764467732933,32.03404631862808,48.58510365967523,35.485032003952426,42.2878713372678,33.75809479823699,41.29035229201891,35.05057326023089,40.71677701829172,32.991829637781336,35.485032003952426,45.30717126838529,42.01080391509929,28.085489977516687,35.23951987327071,29.986715188652187,33.96080087509193,37.674029638406054,42.2878713372678,42.01080391509929,45.755534338358565,35.93658216168821,41.36888251859078,33.17748016864503,38.89283964607091,35.372967366702845,33.75809479823699,28.085489977516687,35.93658216168821,44.78598591637564,32.44682414835994,31.446142188559257,37.940497114899735,34.45969458601195,41.29035229201891,35.23951987327071,41.36888251859078,32.44682414835994,57.62235475453131,42.32559974703476,37.2672468909432,35.79154056912586,35.05057326023089,29.986715188652187,33.17748016864503,31.446142188559257,42.32559974703476,50.16456243132242,31.495529702655524,38.30764467732933,40.71677701829172,33.96080087509193,38.89283964607091,37.940497114899735,37.2672468909432,31.495529702655524,50.9965974543197
2.015387976512159,1.2051365724709822,1.2958010754637175,1.4480841469153054,1.1612701227169904,1.151002536579539,1.4399109310183547,1.7476987752656976,1.2051365724709822,2.435454245448743,1.5807450001510328,1.8541069571044866,1.246362279421334,1.8897278100367776,1.3869865815099611,1.9227048816035999,1.2958010754637175,1.5807450001510328,2.2919845041314444,1.8689761547217243,0.9223588219706225,1.5868250445409322,1.2857524212352176,1.5463370992549241,1.4480841469153054,1.8541069571044866,1.8689761547217243,2.139051706637812,1.4360419299713847,1.8998065677008553,1.2560347544676085,1.680962199714474,1.1612701227169904,1.246362279421334,0.9223588219706225,1.4360419299713847,1.9837111482341314,1.0013647789910545,0.9562014585013499,1.5401408430944483,1.151002536579539,1.8897278100367776,1.5868250445409322,1.8998065677008553,1.0013647789910545,2.989467652347671,1.7142136143290236,1.5294886368257448,1.4399109310183547,1.3869865815099611,1.2857524212352176,1.2560347544676085,0.9562014585013499,1.7142136143290236,2.222870866497334,1.065423334730084,1.7476987752656976,1.9227048816035999,1.5463370992549241,1.680962199714474,1.5401408430944483,1.5294886368257448,1.065423334730084,2.7067407761379227
5.391912333426611,3.365474305947785,3.525071490614853,4.218514460903914,3.700393880910304,3.6019495643363255,3.8762477162149973,4.635708491058118,3.365474305947785,6.5592699900814475,4.330869746054927,5.286113586842977,3.7250466604030157,5.11220951139663,3.7949537236584727,5.5930438059514485,3.525071490614853,4.330869746054927,6.051878591887836,5.218207023856718,2.7459093422854126,4.2719020278378705,3.2301537087925736,4.187193099556584,4.218514460903914,5.286113586842977,5.218207023856718,5.679774513777876,3.9338797846571802,5.148985384880995,3.706785371172927,4.834481934571418,3.700393880910304,3.7250466604030157,2.7459093422854126,3.9338797846571802,5.229995783368718,3.3871925955208964,3.205498678325842,4.30962278273218,3.6019495643363255,5.11220951139663,4.2719020278378705,5.148985384880995,3.3871925955208964,7.786121896157467,4.72522347565974,4.556168251762624,3.8762477162149973,3.7949537236584727,3.2301537087925736,3.706785371172927,3.205498678325842,4.72522347565974,6.279941807832394,3.3444176557842162,4.635708491058118,5.5930438059514485,4.187193099556584,4.834481934571418,4.30962278273218,4.556168251762624,3.3444176557842162,7.2304873345827865
